hour,day,month,year,PM2.5,PM10,SO2,NO2,RAIN,TEMP
23,12,7,2015,119.61111111111111,131.0,2.0,114.0,0.0,25.1
0,13,7,2015,112.55555555555556,92.0,3.0,126.0,0.0,24.6
1,13,7,2015,105.5,135.0,3.0,128.0,0.0,24.8
2,13,7,2015,98.44444444444444,134.0,3.0,129.0,0.0,24.9
3,13,7,2015,91.38888888888889,92.0,3.0,101.0,0.0,24.1
4,13,7,2015,84.33333333333334,80.0,2.0,90.0,0.0,23.5
5,13,7,2015,77.27777777777779,86.0,2.0,84.0,0.0,23.8
6,13,7,2015,70.22222222222223,117.0,2.0,101.0,0.0,24.8
7,13,7,2015,63.16666666666667,192.0,3.0,117.0,0.0,26.1
8,13,7,2015,56.111111111111114,97.0,4.0,116.0,0.0,27.6
9,13,7,2015,49.05555555555556,36.0,4.0,90.0,0.0,31.7
10,13,7,2015,42.0,42.0,3.0,38.0,0.0,33.9
11,13,7,2015,41.0,41.0,2.0,20.0,0.0,35.3
12,13,7,2015,39.0,39.0,2.0,21.0,0.0,36.6
13,13,7,2015,34.0,38.0,2.0,32.0,0.0,37.8
14,13,7,2015,65.0,65.0,2.0,41.0,0.0,38.3
15,13,7,2015,74.0,74.0,2.0,56.0,0.0,39.0
16,13,7,2015,102.0,102.0,3.0,65.0,0.0,38.0
17,13,7,2015,89.33333333333333,98.0,3.0,63.92,0.0,37.0
18,13,7,2015,76.66666666666667,82.0,3.0,62.84,0.0,36.4
19,13,7,2015,64.0,64.0,4.0,61.76,0.0,35.3
20,13,7,2015,65.0,117.0,4.0,60.68,0.0,33.9
21,13,7,2015,79.0,148.0,7.0,59.6,0.0,32.6
22,13,7,2015,85.0,149.0,7.0,58.519999999999996,0.0,32.3
23,13,7,2015,90.0,145.0,8.0,57.44,0.0,32.2
0,14,7,2015,87.0,132.0,11.0,56.36,0.0,30.9
1,14,7,2015,85.0,266.0,7.0,55.28,0.3,25.5
2,14,7,2015,37.0,37.0,2.0,54.2,2.4,23.1
3,14,7,2015,31.0,41.0,2.0,53.12,6.3,21.5
4,14,7,2015,17.0,24.0,2.0,52.04,0.2,21.6
5,14,7,2015,13.0,57.0,2.0,50.96,0.0,21.9
6,14,7,2015,13.0,35.0,2.0,49.879999999999995,0.0,22.3
7,14,7,2015,23.0,76.0,2.0,48.8,0.0,23.4
8,14,7,2015,34.0,34.0,2.0,47.72,0.0,25.7
9,14,7,2015,46.0,46.0,2.0,46.64,0.0,28.1
10,14,7,2015,42.0,43.0,2.0,45.56,0.0,30.8
11,14,7,2015,35.0,35.0,2.0,44.48,0.0,31.9
12,14,7,2015,40.0,40.0,2.0,43.4,0.0,33.4
13,14,7,2015,48.0,48.0,6.0,42.32,0.0,34.2
14,14,7,2015,43.0,43.0,8.0,41.239999999999995,0.0,34.2
15,14,7,2015,42.0,55.0,8.0,40.16,0.0,34.4
16,14,7,2015,45.0,85.0,13.0,39.08,0.0,33.7
17,14,7,2015,58.0,147.0,19.0,38.0,0.0,32.5
18,14,7,2015,57.0,77.0,13.0,33.0,0.0,30.8
19,14,7,2015,32.0,32.0,2.0,31.0,0.0,29.3
20,14,7,2015,27.0,27.0,2.0,44.0,0.0,27.4
21,14,7,2015,20.0,72.0,2.0,53.0,0.0,28.7
22,14,7,2015,20.0,32.0,2.0,28.0,0.0,26.8
23,14,7,2015,17.0,44.0,2.0,41.0,0.0,25.6
0,15,7,2015,28.0,66.0,2.0,58.0,0.0,24.7
1,15,7,2015,24.0,47.0,2.0,65.0,0.0,24.6
2,15,7,2015,25.0,54.0,2.0,74.0,0.0,24.0
3,15,7,2015,26.0,26.0,2.0,49.0,0.0,24.2
4,15,7,2015,22.0,48.0,2.0,31.0,0.0,23.7
5,15,7,2015,20.0,35.0,2.0,31.0,0.0,23.5
6,15,7,2015,20.0,76.0,2.0,61.0,0.0,23.5
7,15,7,2015,27.0,86.0,2.0,102.0,0.0,23.9
8,15,7,2015,26.0,69.0,2.0,94.0,0.0,25.0
9,15,7,2015,35.0,79.0,2.0,74.0,0.0,25.4
10,15,7,2015,34.0,80.0,3.0,74.0,0.0,25.9
11,15,7,2015,39.0,114.0,2.0,94.0,0.0,26.2
12,15,7,2015,42.0,122.0,2.0,96.0,0.0,26.6
13,15,7,2015,43.0,154.0,2.0,89.0,0.0,26.7
14,15,7,2015,40.0,52.0,2.0,63.0,0.0,27.2
15,15,7,2015,46.0,46.0,2.0,28.0,0.0,28.4
16,15,7,2015,41.0,71.0,2.0,25.0,0.0,28.7
17,15,7,2015,44.0,57.0,2.0,27.0,0.0,28.3
18,15,7,2015,46.0,58.0,3.0,39.0,0.0,27.9
19,15,7,2015,56.0,56.0,9.0,53.0,0.0,27.5
20,15,7,2015,46.0,52.0,7.0,56.0,0.0,26.8
21,15,7,2015,52.0,60.0,5.0,56.0,0.0,26.7
22,15,7,2015,41.0,113.0,2.0,52.0,0.0,25.6
23,15,7,2015,52.0,129.0,2.0,48.0,1.5,23.0
0,16,7,2015,50.0,69.0,2.0,42.0,0.2,22.7
1,16,7,2015,56.0,56.0,2.0,38.0,0.1,23.1
2,16,7,2015,51.0,57.0,2.0,23.0,4.3,21.8
3,16,7,2015,59.0,59.0,2.0,16.0,5.6,21.1
4,16,7,2015,46.0,46.0,2.0,10.0,0.1,21.0
5,16,7,2015,52.0,52.0,2.0,13.0,0.0,21.1
6,16,7,2015,55.0,55.0,2.0,17.0,2.3,20.8
7,16,7,2015,45.0,45.0,2.0,19.0,1.3,20.4
8,16,7,2015,49.0,49.0,2.0,27.0,0.1,20.9
9,16,7,2015,43.0,43.0,2.0,32.0,0.2,21.2
10,16,7,2015,47.0,47.0,2.0,41.0,0.0,22.6
11,16,7,2015,37.0,37.0,2.0,32.0,0.0,21.9
12,16,7,2015,44.0,65.0,2.0,34.0,2.5,21.6
13,16,7,2015,35.0,35.0,2.0,21.0,0.3,21.7
14,16,7,2015,31.0,31.0,2.0,12.0,0.2,22.1
15,16,7,2015,27.0,27.0,2.0,15.0,0.2,21.9
16,16,7,2015,29.0,29.0,2.0,17.0,0.0,23.1
17,16,7,2015,26.0,26.0,2.0,14.0,0.0,23.8
18,16,7,2015,28.0,28.0,2.0,20.0,0.0,24.2
19,16,7,2015,34.0,34.0,2.0,28.0,0.0,23.6
20,16,7,2015,34.0,34.0,2.0,36.0,0.0,23.2
21,16,7,2015,33.0,42.0,2.0,40.0,0.0,22.8
22,16,7,2015,35.0,56.0,2.0,57.0,0.0,22.4
23,16,7,2015,42.0,66.0,2.0,69.0,0.0,23.1
0,17,7,2015,33.0,43.0,2.0,41.0,0.0,22.5
1,17,7,2015,24.0,26.0,2.0,23.0,25.9,21.1
2,17,7,2015,21.0,21.0,2.0,13.0,14.8,20.5
3,17,7,2015,24.0,24.0,2.0,14.0,5.9,20.5
4,17,7,2015,19.0,19.0,2.0,11.0,1.2,20.6
5,17,7,2015,22.0,22.0,2.0,16.0,3.9,20.4
6,17,7,2015,27.0,27.0,2.0,22.0,0.8,20.5
7,17,7,2015,18.0,18.0,2.0,26.0,2.6,20.1
8,17,7,2015,15.0,15.0,2.0,30.0,5.1,20.0
9,17,7,2015,25.0,25.0,2.0,37.0,3.1,19.9
10,17,7,2015,24.0,24.0,2.0,43.0,1.6,20.0
11,17,7,2015,25.0,25.0,2.0,31.0,1.4,20.8
12,17,7,2015,20.0,20.0,2.0,19.0,0.2,21.8
13,17,7,2015,18.0,18.0,2.0,15.0,0.2,22.3
14,17,7,2015,21.0,21.0,2.0,15.0,0.1,25.1
15,17,7,2015,28.0,33.0,2.0,18.0,0.0,25.5
16,17,7,2015,40.0,40.0,3.0,24.0,0.0,27.1
17,17,7,2015,46.0,57.0,5.0,23.0,0.0,26.9
18,17,7,2015,58.0,79.0,5.0,26.0,0.0,25.7
19,17,7,2015,55.0,85.0,3.0,47.0,0.0,24.5
20,17,7,2015,58.0,60.0,2.0,55.0,0.0,23.2
21,17,7,2015,60.0,63.0,2.0,44.0,0.0,22.8
22,17,7,2015,64.0,81.0,2.0,83.0,0.0,23.1
23,17,7,2015,88.0,99.0,2.0,37.0,10.9,21.9
0,18,7,2015,83.0,83.0,2.0,25.0,12.1,21.6
1,18,7,2015,70.0,70.0,2.0,26.0,1.3,21.5
2,18,7,2015,57.0,57.0,2.0,20.0,1.9,21.3
3,18,7,2015,52.0,52.0,2.0,17.0,0.3,21.0
4,18,7,2015,49.0,49.0,2.0,13.0,2.4,21.1
5,18,7,2015,43.0,43.0,2.0,11.0,7.9,21.0
6,18,7,2015,45.0,45.0,2.0,15.0,3.3,20.9
7,18,7,2015,36.0,36.0,2.0,30.0,0.9,21.0
8,18,7,2015,41.0,41.0,2.0,29.0,0.0,21.4
9,18,7,2015,43.0,43.0,2.0,30.0,0.0,22.6
10,18,7,2015,38.0,38.0,2.0,24.0,0.0,23.3
11,18,7,2015,35.0,35.0,2.0,23.0,0.0,23.9
12,18,7,2015,43.0,43.0,2.0,25.0,0.0,26.2
13,18,7,2015,42.0,42.0,2.0,23.0,0.0,27.0
14,18,7,2015,50.0,50.0,2.0,27.0,0.0,27.2
15,18,7,2015,57.0,57.0,2.0,24.0,0.0,28.4
16,18,7,2015,56.0,56.0,2.0,24.0,0.0,28.3
17,18,7,2015,53.0,53.0,2.0,23.0,0.0,25.3
18,18,7,2015,32.0,32.0,2.0,21.0,0.0,24.1
19,18,7,2015,36.0,70.0,2.0,33.0,0.0,23.5
20,18,7,2015,41.0,49.0,2.0,27.0,0.0,22.5
21,18,7,2015,40.0,40.0,2.0,29.0,0.0,21.8
22,18,7,2015,37.0,37.0,2.0,32.0,0.0,21.8
23,18,7,2015,33.0,38.0,2.0,37.0,0.0,21.6
0,19,7,2015,45.0,45.0,2.0,42.0,0.0,21.4
1,19,7,2015,43.0,43.0,2.0,39.0,0.0,21.6
2,19,7,2015,44.0,44.0,2.0,34.0,0.0,21.7
3,19,7,2015,50.0,50.0,2.0,40.0,0.0,22.0
4,19,7,2015,63.0,63.0,2.0,36.0,0.0,21.9
5,19,7,2015,70.0,70.0,2.0,31.0,0.0,21.8
6,19,7,2015,62.0,62.0,2.0,36.0,0.0,21.8
7,19,7,2015,63.0,63.0,2.0,33.0,0.0,22.0
8,19,7,2015,57.0,57.0,2.0,42.0,0.0,22.5
9,19,7,2015,58.0,58.0,2.0,40.0,0.0,23.1
10,19,7,2015,81.0,81.0,2.0,32.0,0.0,23.6
11,19,7,2015,93.0,93.0,2.0,32.0,0.0,25.2
12,19,7,2015,93.0,93.0,2.0,31.0,0.0,25.3
13,19,7,2015,92.0,92.0,2.0,27.0,0.0,26.6
14,19,7,2015,84.0,84.0,2.0,22.0,0.0,28.3
15,19,7,2015,106.0,106.0,2.0,27.0,0.0,28.7
16,19,7,2015,119.0,119.0,2.0,29.0,0.0,29.1
17,19,7,2015,106.0,106.0,2.0,27.0,0.0,25.5
18,19,7,2015,66.0,66.0,2.0,28.0,0.1,24.0
19,19,7,2015,58.0,58.0,2.0,22.0,0.0,24.1
20,19,7,2015,40.0,40.0,2.0,28.0,0.0,23.5
21,19,7,2015,35.0,35.0,2.0,26.0,0.0,23.4
22,19,7,2015,74.0,117.0,2.0,45.0,0.0,22.7
23,19,7,2015,79.0,79.0,2.0,47.0,0.0,22.7
0,20,7,2015,76.0,76.0,2.0,35.0,0.0,22.8
1,20,7,2015,85.0,85.0,2.0,42.0,0.0,22.9
2,20,7,2015,98.0,98.0,2.0,47.0,0.0,22.7
3,20,7,2015,100.0,100.0,2.0,33.0,0.0,22.6
4,20,7,2015,108.0,108.0,2.0,44.0,0.0,22.7
5,20,7,2015,102.0,102.0,2.0,33.0,0.0,22.6
6,20,7,2015,101.0,101.0,2.0,28.0,0.0,22.5
7,20,7,2015,91.0,91.0,2.0,38.0,0.0,23.0
8,20,7,2015,71.0,71.0,2.0,34.0,0.0,23.5
9,20,7,2015,62.0,62.0,2.0,38.0,0.0,24.4
10,20,7,2015,56.0,56.0,2.0,43.0,0.0,24.9
11,20,7,2015,65.0,65.0,2.0,40.0,0.0,25.6
12,20,7,2015,85.0,85.0,2.0,32.0,0.0,25.9
13,20,7,2015,97.0,97.0,2.0,32.0,0.0,27.1
14,20,7,2015,91.0,91.0,2.0,35.0,0.0,27.7
15,20,7,2015,101.0,101.0,2.0,25.0,0.0,29.4
16,20,7,2015,106.0,106.0,2.0,29.0,0.0,29.2
17,20,7,2015,117.0,156.0,2.0,38.0,0.0,28.8
18,20,7,2015,113.0,113.0,2.0,37.0,0.0,28.7
19,20,7,2015,89.0,89.0,2.0,30.0,0.0,27.7
20,20,7,2015,96.0,96.0,2.0,37.0,0.0,26.1
21,20,7,2015,109.0,109.0,2.0,56.0,0.0,24.8
22,20,7,2015,113.0,116.0,2.0,79.0,0.0,23.9
23,20,7,2015,122.0,122.0,2.0,80.0,0.0,24.2
0,21,7,2015,133.0,150.0,2.0,52.0,0.0,24.6
1,21,7,2015,146.0,146.0,2.0,34.0,0.0,24.9
2,21,7,2015,132.0,132.0,4.0,24.0,0.0,24.6
3,21,7,2015,140.0,140.0,2.0,28.0,0.0,23.5
4,21,7,2015,140.0,140.0,2.0,34.0,0.0,23.6
5,21,7,2015,135.0,135.0,2.0,25.0,0.0,24.1
6,21,7,2015,141.0,141.0,2.0,26.0,0.0,24.2
7,21,7,2015,136.0,136.0,2.0,46.0,0.0,24.2
8,21,7,2015,133.0,133.0,2.0,54.0,0.0,24.7
9,21,7,2015,144.0,144.0,2.0,57.0,0.0,25.5
10,21,7,2015,167.0,167.0,2.0,61.0,0.0,26.4
11,21,7,2015,177.0,177.0,2.0,50.0,0.0,28.0
12,21,7,2015,175.0,175.0,2.0,40.0,0.0,28.5
13,21,7,2015,174.0,174.0,2.0,29.0,0.0,29.6
14,21,7,2015,181.0,181.0,2.0,45.0,0.0,29.4
15,21,7,2015,176.0,176.0,2.0,37.0,0.0,30.7
16,21,7,2015,159.0,159.0,2.0,25.0,0.0,30.2
17,21,7,2015,169.0,169.0,2.0,30.0,0.0,28.9
18,21,7,2015,170.0,170.0,2.0,34.0,0.0,28.5
19,21,7,2015,173.0,173.0,2.0,44.0,0.0,28.4
20,21,7,2015,124.0,124.0,2.0,29.0,0.0,24.8
21,21,7,2015,56.0,56.0,2.0,31.0,0.0,25.0
22,21,7,2015,54.0,54.0,2.0,24.0,0.0,24.0
23,21,7,2015,59.0,68.0,2.0,30.0,0.0,23.4
0,22,7,2015,72.0,72.0,2.0,31.0,0.0,23.0
1,22,7,2015,54.0,54.0,2.0,23.0,0.0,22.3
2,22,7,2015,65.0,65.0,2.0,36.0,0.0,21.6
3,22,7,2015,71.0,71.0,2.0,30.0,0.0,21.5
4,22,7,2015,77.0,77.0,2.0,40.0,0.0,22.0
5,22,7,2015,85.0,85.0,2.0,51.0,0.0,21.9
6,22,7,2015,87.0,87.0,2.0,40.0,0.0,22.1
7,22,7,2015,94.0,94.0,2.0,31.0,0.0,23.5
8,22,7,2015,97.0,97.0,2.0,42.0,0.0,24.6
9,22,7,2015,99.0,99.0,2.0,52.0,0.0,25.8
10,22,7,2015,95.0,95.0,2.0,51.0,0.0,26.5
11,22,7,2015,96.0,96.0,2.0,59.0,0.0,28.3
12,22,7,2015,92.0,92.0,2.0,54.0,0.0,29.6
13,22,7,2015,98.0,98.0,5.0,52.0,0.0,30.2
14,22,7,2015,77.0,77.0,12.0,33.0,0.0,31.1
15,22,7,2015,96.0,96.0,8.0,44.0,0.0,32.4
16,22,7,2015,94.0,94.0,6.0,40.0,0.0,31.3
17,22,7,2015,86.0,86.0,4.0,35.0,0.0,30.3
18,22,7,2015,66.0,98.0,2.0,37.0,0.0,29.3
19,22,7,2015,59.0,62.0,2.0,38.0,0.0,28.6
20,22,7,2015,32.0,32.0,2.0,22.0,16.8,20.8
21,22,7,2015,3.0,17.0,2.0,17.0,2.3,21.1
22,22,7,2015,17.0,17.0,2.0,35.0,0.0,21.4
23,22,7,2015,20.0,20.0,2.0,32.0,0.1,21.4
0,23,7,2015,28.0,28.0,2.0,41.0,0.0,21.2
1,23,7,2015,30.0,30.0,2.0,44.0,0.0,21.2
2,23,7,2015,37.0,37.0,2.0,55.0,0.0,21.2
3,23,7,2015,35.0,35.0,2.0,49.0,0.0,20.9
4,23,7,2015,35.0,35.0,2.0,46.0,0.0,21.1
5,23,7,2015,35.0,35.0,2.0,42.0,0.0,21.1
6,23,7,2015,36.0,36.0,2.0,44.0,0.1,21.6
7,23,7,2015,41.0,45.0,2.0,41.0,0.0,21.9
8,23,7,2015,43.0,43.0,2.0,47.0,0.0,23.0
9,23,7,2015,53.0,53.0,2.0,63.0,0.0,24.2
10,23,7,2015,51.0,51.0,2.0,66.0,0.0,25.1
11,23,7,2015,49.0,49.0,2.0,71.0,0.0,26.0
12,23,7,2015,55.0,55.0,2.0,56.0,0.0,28.3
13,23,7,2015,62.0,62.0,2.0,48.0,0.0,29.9
14,23,7,2015,65.0,65.0,2.0,47.0,0.0,31.6
15,23,7,2015,69.0,69.0,2.0,39.0,0.0,30.6
16,23,7,2015,80.0,80.0,2.0,39.0,0.0,29.4
17,23,7,2015,56.33333333333333,17.0,2.0,32.0,0.0,28.5
18,23,7,2015,32.666666666666664,5.0,2.0,36.0,0.0,27.1
19,23,7,2015,9.0,37.0,2.0,58.0,0.0,26.7
20,23,7,2015,22.0,64.0,2.0,68.0,0.0,24.5
21,23,7,2015,25.0,55.0,2.0,73.0,0.0,23.2
22,23,7,2015,39.0,100.0,2.0,95.0,0.0,22.6
23,23,7,2015,38.0,46.0,2.0,85.0,0.0,22.1
0,24,7,2015,31.0,41.0,2.0,80.0,0.0,21.9
1,24,7,2015,31.0,54.0,2.0,74.0,0.0,21.5
2,24,7,2015,34.0,37.0,2.0,71.0,0.0,21.8
3,24,7,2015,29.0,29.0,2.0,52.0,0.0,21.7
4,24,7,2015,23.0,39.0,2.0,39.0,0.0,21.7
5,24,7,2015,24.0,37.0,2.0,57.0,0.0,21.2
6,24,7,2015,23.0,23.0,2.0,45.0,0.0,21.7
7,24,7,2015,27.0,44.0,2.0,37.0,0.0,22.7
8,24,7,2015,30.0,64.0,2.0,50.0,0.0,24.0
9,24,7,2015,36.0,86.0,2.0,55.0,0.0,25.3
10,24,7,2015,56.0,56.0,2.0,52.0,0.0,27.3
11,24,7,2015,93.0,93.0,3.0,50.0,0.0,28.6
12,24,7,2015,75.0,75.0,7.0,39.0,0.0,30.2
13,24,7,2015,44.0,44.0,11.0,24.0,0.0,31.6
14,24,7,2015,37.0,37.0,9.0,26.0,0.0,32.9
15,24,7,2015,36.0,36.0,8.0,22.0,0.0,32.0
16,24,7,2015,42.0,90.0,6.0,23.0,0.0,33.0
17,24,7,2015,50.0,111.0,5.0,25.0,0.0,32.3
18,24,7,2015,65.0,126.0,2.0,35.0,0.0,31.0
19,24,7,2015,62.0,91.0,2.0,44.0,0.0,29.6
20,24,7,2015,65.0,109.0,2.0,43.0,0.0,28.0
21,24,7,2015,68.0,89.0,2.0,43.0,0.0,27.4
22,24,7,2015,77.0,101.0,2.0,45.0,0.0,25.5
23,24,7,2015,80.0,80.0,2.0,44.0,0.0,25.1
0,25,7,2015,62.0,83.0,2.0,75.0,0.0,24.6
1,25,7,2015,54.0,57.0,2.0,66.0,0.0,24.2
2,25,7,2015,46.0,67.0,2.0,64.0,0.0,23.6
3,25,7,2015,53.0,70.0,2.0,60.0,0.0,23.5
4,25,7,2015,56.0,80.0,2.0,53.0,0.0,23.0
5,25,7,2015,58.0,79.0,2.0,49.0,0.0,22.4
6,25,7,2015,69.0,93.0,2.0,52.0,0.0,22.2
7,25,7,2015,72.0,72.0,2.0,38.0,0.0,23.6
8,25,7,2015,73.0,73.0,3.0,33.0,0.0,25.0
9,25,7,2015,74.0,82.0,4.0,30.0,0.0,26.6
10,25,7,2015,81.0,94.0,3.0,28.0,0.0,27.9
11,25,7,2015,104.0,107.0,4.0,33.0,0.0,29.5
12,25,7,2015,120.0,131.0,3.0,38.0,0.0,31.4
13,25,7,2015,110.0,110.0,3.0,28.0,0.0,31.8
14,25,7,2015,97.0,97.0,2.0,23.0,0.0,32.5
15,25,7,2015,77.0,77.0,2.0,17.0,0.0,33.0
16,25,7,2015,75.0,113.0,2.0,21.0,0.0,32.9
17,25,7,2015,70.0,89.0,2.0,19.0,0.0,32.5
18,25,7,2015,69.0,69.0,2.0,19.0,0.0,31.6
19,25,7,2015,89.0,149.0,3.0,21.0,0.0,30.8
20,25,7,2015,122.0,209.0,6.0,26.0,0.0,30.2
21,25,7,2015,135.0,168.0,5.0,35.0,0.0,29.6
22,25,7,2015,129.0,135.0,5.0,30.0,0.0,29.7
23,25,7,2015,137.0,159.0,5.0,31.0,0.0,29.3
0,26,7,2015,148.0,162.0,6.0,30.0,0.0,28.4
1,26,7,2015,162.0,183.0,6.0,27.0,0.0,27.2
2,26,7,2015,124.0,124.0,3.0,30.0,0.0,26.5
3,26,7,2015,125.0,138.0,2.0,30.0,0.0,26.2
4,26,7,2015,144.0,163.0,2.0,58.0,0.0,25.1
5,26,7,2015,138.0,138.0,2.0,61.0,0.0,24.5
6,26,7,2015,125.0,125.0,2.0,60.0,0.0,24.5
7,26,7,2015,110.0,119.0,2.0,57.0,0.0,25.7
8,26,7,2015,94.0,94.0,3.0,57.0,0.0,27.7
9,26,7,2015,93.0,93.0,8.0,40.0,0.0,29.6
10,26,7,2015,104.0,125.0,8.0,26.0,0.0,30.6
11,26,7,2015,118.0,127.0,11.0,21.0,0.0,32.6
12,26,7,2015,100.0,100.0,12.0,22.0,0.0,32.9
13,26,7,2015,75.0,75.0,11.0,19.0,0.0,33.5
14,26,7,2015,86.0,94.0,7.0,18.0,0.0,35.1
15,26,7,2015,66.0,66.0,3.0,17.0,0.0,35.3
16,26,7,2015,61.0,61.0,3.0,16.0,0.0,32.5
17,26,7,2015,78.0,187.0,2.0,43.0,0.0,31.8
18,26,7,2015,120.0,132.0,2.0,38.0,0.0,32.4
19,26,7,2015,84.0,84.0,7.0,35.0,0.0,31.8
20,26,7,2015,95.0,108.0,6.0,39.0,0.0,28.6
21,26,7,2015,75.0,91.0,4.0,41.0,0.0,27.7
22,26,7,2015,72.0,128.0,4.0,76.0,0.0,26.9
23,26,7,2015,79.0,98.0,3.0,56.0,0.0,26.6
0,27,7,2015,75.0,106.0,2.0,60.0,0.0,26.3
1,27,7,2015,72.0,72.0,2.0,74.0,0.0,27.2
2,27,7,2015,67.0,97.0,2.0,72.0,0.0,26.9
3,27,7,2015,68.0,94.0,2.0,63.0,0.0,26.7
4,27,7,2015,74.0,110.0,4.0,69.0,0.0,25.7
5,27,7,2015,80.0,116.0,4.0,66.0,0.0,25.5
6,27,7,2015,78.0,102.0,3.0,48.0,0.0,25.4
7,27,7,2015,97.0,134.0,3.0,65.0,0.0,26.1
8,27,7,2015,67.0,67.0,3.0,68.0,0.0,27.3
9,27,7,2015,95.0,143.0,5.0,53.0,0.0,28.2
10,27,7,2015,126.0,176.0,6.0,54.0,0.0,29.5
11,27,7,2015,146.0,196.0,6.0,51.0,0.0,30.6
12,27,7,2015,135.0,155.0,5.0,46.0,0.0,31.4
13,27,7,2015,78.0,78.0,4.0,41.0,0.0,32.8
14,27,7,2015,94.0,127.0,4.0,29.0,0.0,33.7
15,27,7,2015,107.0,120.0,3.0,23.0,0.0,33.5
16,27,7,2015,90.0,93.0,2.0,17.0,0.0,32.8
17,27,7,2015,87.0,87.0,2.0,19.0,0.0,32.4
18,27,7,2015,100.0,149.0,2.0,29.0,0.0,32.0
19,27,7,2015,121.0,181.0,2.0,25.0,0.0,31.8
20,27,7,2015,113.0,121.0,2.0,24.0,0.0,29.4
21,27,7,2015,30.0,30.0,2.0,8.0,23.7,23.4
22,27,7,2015,26.0,48.0,2.0,19.0,1.0,24.0
23,27,7,2015,35.0,35.0,2.0,12.0,3.0,23.3
0,28,7,2015,32.0,32.0,2.0,9.0,1.3,23.4
1,28,7,2015,31.0,31.0,2.0,14.0,0.6,23.5
2,28,7,2015,33.0,33.0,2.0,14.0,0.1,23.2
3,28,7,2015,38.0,38.0,2.0,13.0,0.4,23.5
4,28,7,2015,48.0,48.0,2.0,19.0,0.8,23.5
5,28,7,2015,58.0,58.0,2.0,18.0,0.5,23.5
6,28,7,2015,52.0,52.0,2.0,14.0,0.0,23.4
7,28,7,2015,46.0,46.0,2.0,42.0,0.0,23.6
8,28,7,2015,50.0,50.0,2.0,62.0,0.8,23.8
9,28,7,2015,52.0,52.0,2.0,59.0,0.1,24.5
10,28,7,2015,61.0,61.0,2.0,38.0,0.0,25.1
11,28,7,2015,56.0,56.0,2.0,40.0,0.0,26.4
12,28,7,2015,54.0,54.0,2.0,41.0,0.0,28.1
13,28,7,2015,61.0,61.0,2.0,36.0,0.0,28.4
14,28,7,2015,47.0,80.0,2.0,28.0,0.0,29.1
15,28,7,2015,52.0,52.0,2.0,26.0,0.0,30.3
16,28,7,2015,53.0,53.0,2.0,26.0,0.0,31.8
17,28,7,2015,54.0,54.0,2.0,37.0,0.0,31.8
18,28,7,2015,62.0,77.0,2.0,39.0,0.0,31.2
19,28,7,2015,75.0,89.0,2.0,39.0,0.0,29.3
20,28,7,2015,70.0,70.0,2.0,32.0,0.0,27.7
21,28,7,2015,64.0,106.0,2.0,42.0,0.0,26.1
22,28,7,2015,78.0,90.0,2.0,46.0,0.0,25.4
23,28,7,2015,75.0,75.0,2.0,47.0,0.0,26.4
0,29,7,2015,70.0,70.0,2.0,33.0,0.0,26.8
1,29,7,2015,71.0,71.0,2.0,31.0,0.0,25.5
2,29,7,2015,62.0,62.0,2.0,43.0,0.0,26.4
3,29,7,2015,69.0,69.0,2.0,27.0,0.0,25.6
4,29,7,2015,17.0,17.0,2.0,15.0,0.0,25.2
5,29,7,2015,22.0,22.0,2.0,13.0,0.0,24.0
6,29,7,2015,25.0,35.0,2.0,20.0,0.0,23.7
7,29,7,2015,31.0,31.0,2.0,41.0,0.0,25.2
8,29,7,2015,37.0,66.0,2.0,31.0,0.0,26.4
9,29,7,2015,50.0,110.0,2.0,34.0,0.0,28.2
10,29,7,2015,86.0,116.0,2.0,23.0,0.0,29.0
11,29,7,2015,102.0,116.0,2.0,21.0,0.0,30.5
12,29,7,2015,85.0,85.0,2.0,16.0,0.0,31.6
13,29,7,2015,69.0,69.0,2.0,15.0,0.0,32.8
14,29,7,2015,78.0,99.0,2.0,26.0,0.0,32.8
15,29,7,2015,103.0,143.0,2.0,29.0,0.0,31.1
16,29,7,2015,113.0,123.0,2.0,29.0,0.0,30.3
17,29,7,2015,122.0,122.0,2.0,46.0,0.0,29.7
18,29,7,2015,158.0,158.0,2.0,44.0,0.0,30.6
19,29,7,2015,127.0,127.0,2.0,32.0,0.0,29.7
20,29,7,2015,65.0,65.0,2.0,53.0,0.0,27.8
21,29,7,2015,68.0,87.0,2.0,53.0,0.0,27.3
22,29,7,2015,67.0,67.0,2.0,54.0,0.0,27.8
23,29,7,2015,71.0,71.0,2.0,70.0,0.0,27.8
0,30,7,2015,49.0,49.0,2.0,18.0,0.0,25.3
1,30,7,2015,12.0,12.0,2.0,6.0,0.0,25.0
2,30,7,2015,14.0,14.0,2.0,11.0,0.0,23.7
3,30,7,2015,14.0,14.0,2.0,14.0,0.0,24.2
4,30,7,2015,23.0,23.0,2.0,12.0,0.0,24.2
5,30,7,2015,26.0,51.0,2.0,17.0,0.0,24.7
6,30,7,2015,40.0,40.0,2.0,15.0,0.0,23.8
7,30,7,2015,40.0,40.0,2.0,18.0,0.0,25.1
8,30,7,2015,43.0,43.0,2.0,25.0,0.0,25.7
9,30,7,2015,21.0,50.0,2.0,26.0,0.0,25.9
10,30,7,2015,56.0,56.0,2.0,25.0,0.0,26.5
11,30,7,2015,68.0,77.0,2.0,26.0,1.2,25.2
